"cnty_fips","display_name","Value","theme_range"
31185,"""York, (NE)""",73.9,"71.9 - 78.8 (637)"
35001,"""Bernalillo, (NM)""",70.5,"62.9 - 71.8 (651)"
35005,"""Chaves, (NM)""",57.2,"0.0 - 62.8 (644)"
35007,"""Colfax, (NM)""",44.2,"0.0 - 62.8 (644)"
35009,"""Curry, (NM)""",63,"62.9 - 71.8 (651)"
35011,"""De Baca, (NM)""",54.7,"0.0 - 62.8 (644)"
35015,"""Eddy, (NM)""",65,"62.9 - 71.8 (651)"
35019,"""Guadalupe, (NM)""",64.6,"62.9 - 71.8 (651)"
35021,"""Harding, (NM)""",63.1,"62.9 - 71.8 (651)"
35025,"""Lea, (NM)""",75.6,"71.9 - 78.8 (637)"
35027,"""Lincoln, (NM)""",59.6,"0.0 - 62.8 (644)"
35028,"""Los Alamos, (NM)""",54.1,"0.0 - 62.8 (644)"
35033,"""Mora, (NM)""",53.7,"0.0 - 62.8 (644)"
35035,"""Otero, (NM)""",61.7,"0.0 - 62.8 (644)"
35037,"""Quay, (NM)""",65.3,"62.9 - 71.8 (651)"
35039,"""Rio Arriba, (NM)""",68.2,"62.9 - 71.8 (651)"
35041,"""Roosevelt, (NM)""",61.4,"0.0 - 62.8 (644)"
35047,"""San Miguel, (NM)""",54.3,"0.0 - 62.8 (644)"
35049,"""Santa Fe, (NM)""",54.7,"0.0 - 62.8 (644)"
35055,"""Taos, (NM)""",44.4,"0.0 - 62.8 (644)"
35057,"""Torrance, (NM)""",65.7,"62.9 - 71.8 (651)"
35059,"""Union, (NM)""",61.1,"0.0 - 62.8 (644)"
40001,"""Adair, (OK)""",67.5,"62.9 - 71.8 (651)"
40003,"""Alfalfa, (OK)""",81.4,"78.9 - 89.3 (647)"
40005,"""Atoka, (OK)""",73.1,"71.9 - 78.8 (637)"
40007,"""Beaver, (OK)""",79.8,"78.9 - 89.3 (647)"
40009,"""Beckham, (OK)""",86.7,"78.9 - 89.3 (647)"
40011,"""Blaine, (OK)""",84.5,"78.9 - 89.3 (647)"
40013,"""Bryan, (OK)""",78.8,"71.9 - 78.8 (637)"
40015,"""Caddo, (OK)""",81.5,"78.9 - 89.3 (647)"
40017,"""Canadian, (OK)""",80.8,"78.9 - 89.3 (647)"
40019,"""Carter, (OK)""",72.6,"71.9 - 78.8 (637)"
40021,"""Cherokee, (OK)""",84.6,"78.9 - 89.3 (647)"
40023,"""Choctaw, (OK)""",82.1,"78.9 - 89.3 (647)"
40025,"""Cimarron, (OK)""",77.1,"71.9 - 78.8 (637)"
40027,"""Cleveland, (OK)""",74.8,"71.9 - 78.8 (637)"
40029,"""Coal, (OK)""",72,"71.9 - 78.8 (637)"
40031,"""Comanche, (OK)""",68.8,"62.9 - 71.8 (651)"
40033,"""Cotton, (OK)""",79,"78.9 - 89.3 (647)"
40035,"""Craig, (OK)""",71.3,"62.9 - 71.8 (651)"
40037,"""Creek, (OK)""",81.6,"78.9 - 89.3 (647)"
40039,"""Custer, (OK)""",91,"89.4 - 219.7 (639)"
40041,"""Delaware, (OK)""",70,"62.9 - 71.8 (651)"
40043,"""Dewey, (OK)""",89.2,"78.9 - 89.3 (647)"
40045,"""Ellis, (OK)""",82.9,"78.9 - 89.3 (647)"
40047,"""Garfield, (OK)""",84.3,"78.9 - 89.3 (647)"
40049,"""Garvin, (OK)""",88.5,"78.9 - 89.3 (647)"
40051,"""Grady, (OK)""",76.7,"71.9 - 78.8 (637)"
40053,"""Grant, (OK)""",90.4,"89.4 - 219.7 (639)"
40055,"""Greer, (OK)""",82.1,"78.9 - 89.3 (647)"
40057,"""Harmon, (OK)""",77.4,"71.9 - 78.8 (637)"
40059,"""Harper, (OK)""",75.8,"71.9 - 78.8 (637)"
40061,"""Haskell, (OK)""",86.1,"78.9 - 89.3 (647)"
40063,"""Hughes, (OK)""",74.7,"71.9 - 78.8 (637)"
40065,"""Jackson, (OK)""",79.5,"78.9 - 89.3 (647)"
40067,"""Jefferson, (OK)""",112.5,"89.4 - 219.7 (639)"
40069,"""Johnston, (OK)""",67,"62.9 - 71.8 (651)"
40071,"""Kay, (OK)""",89.7,"89.4 - 219.7 (639)"
40073,"""Kingfisher, (OK)""",84.1,"78.9 - 89.3 (647)"
40075,"""Kiowa, (OK)""",76.9,"71.9 - 78.8 (637)"
40077,"""Latimer, (OK)""",83.5,"78.9 - 89.3 (647)"
40079,"""Le Flore, (OK)""",91.1,"89.4 - 219.7 (639)"
40081,"""Lincoln, (OK)""",89.1,"78.9 - 89.3 (647)"
40083,"""Logan, (OK)""",84,"78.9 - 89.3 (647)"
40085,"""Love, (OK)""",73.7,"71.9 - 78.8 (637)"
40087,"""McClain, (OK)""",95,"89.4 - 219.7 (639)"
40089,"""McCurtain, (OK)""",94.2,"89.4 - 219.7 (639)"
40091,"""McIntosh, (OK)""",77.1,"71.9 - 78.8 (637)"
40093,"""Major, (OK)""",85.6,"78.9 - 89.3 (647)"
40095,"""Marshall, (OK)""",65.7,"62.9 - 71.8 (651)"
40097,"""Mayes, (OK)""",66.9,"62.9 - 71.8 (651)"
40099,"""Murray, (OK)""",72.9,"71.9 - 78.8 (637)"
40101,"""Muskogee, (OK)""",108.8,"89.4 - 219.7 (639)"
40103,"""Noble, (OK)""",80.8,"78.9 - 89.3 (647)"
40105,"""Nowata, (OK)""",75.9,"71.9 - 78.8 (637)"
40107,"""Okfuskee, (OK)""",77.1,"71.9 - 78.8 (637)"
40109,"""Oklahoma, (OK)""",86.1,"78.9 - 89.3 (647)"
40111,"""Okmulgee, (OK)""",82.5,"78.9 - 89.3 (647)"
40113,"""Osage, (OK)""",82.2,"78.9 - 89.3 (647)"
40115,"""Ottawa, (OK)""",76.2,"71.9 - 78.8 (637)"
40117,"""Pawnee, (OK)""",80.9,"78.9 - 89.3 (647)"
40119,"""Payne, (OK)""",79.3,"78.9 - 89.3 (647)"
40121,"""Pittsburg, (OK)""",74.7,"71.9 - 78.8 (637)"
40123,"""Pontotoc, (OK)""",77.8,"71.9 - 78.8 (637)"
40125,"""Pottawatomie, (OK)""",100,"89.4 - 219.7 (639)"
40127,"""Pushmataha, (OK)""",86.7,"78.9 - 89.3 (647)"
40129,"""Roger Mills, (OK)""",92.6,"89.4 - 219.7 (639)"
40131,"""Rogers, (OK)""",65.4,"62.9 - 71.8 (651)"
40133,"""Seminole, (OK)""",94,"89.4 - 219.7 (639)"
40135,"""Sequoyah, (OK)""",86.1,"78.9 - 89.3 (647)"
40137,"""Stephens, (OK)""",89.6,"89.4 - 219.7 (639)"
40139,"""Texas, (OK)""",77,"71.9 - 78.8 (637)"
40141,"""Tillman, (OK)""",81.5,"78.9 - 89.3 (647)"
40143,"""Tulsa, (OK)""",81.1,"78.9 - 89.3 (647)"
40145,"""Wagoner, (OK)""",70.5,"62.9 - 71.8 (651)"
40147,"""Washington, (OK)""",77.9,"71.9 - 78.8 (637)"
40149,"""Washita, (OK)""",92.7,"89.4 - 219.7 (639)"
40151,"""Woods, (OK)""",78.6,"71.9 - 78.8 (637)"
40153,"""Woodward, (OK)""",82.2,"78.9 - 89.3 (647)"
46003,"""Aurora, (SD)""",74.7,"71.9 - 78.8 (637)"
46005,"""Beadle, (SD)""",73.3,"71.9 - 78.8 (637)"
46007,"""Bennett, (SD)""",53.1,"0.0 - 62.8 (644)"
46009,"""Bon Homme, (SD)""",63.1,"62.9 - 71.8 (651)"
46011,"""Brookings, (SD)""",83.8,"78.9 - 89.3 (647)"
46015,"""Brule, (SD)""",54.1,"0.0 - 62.8 (644)"
46017,"""Buffalo, (SD)""",68.2,"62.9 - 71.8 (651)"
46023,"""Charles Mix, (SD)""",68.7,"62.9 - 71.8 (651)"
46027,"""Clay, (SD)""",68,"62.9 - 71.8 (651)"
46033,"""Custer, (SD)""",66.2,"62.9 - 71.8 (651)"
46035,"""Davison, (SD)""",89.3,"78.9 - 89.3 (647)"
46043,"""Douglas, (SD)""",88.1,"78.9 - 89.3 (647)"
46047,"""Fall River, (SD)""",65.4,"62.9 - 71.8 (651)"
46053,"""Gregory, (SD)""",90.6,"89.4 - 219.7 (639)"
46055,"""Haakon, (SD)""",52.4,"0.0 - 62.8 (644)"
46059,"""Hand, (SD)""",76.5,"71.9 - 78.8 (637)"
46061,"""Hanson, (SD)""",96.8,"89.4 - 219.7 (639)"
46065,"""Hughes, (SD)""",76.3,"71.9 - 78.8 (637)"
46067,"""Hutchinson, (SD)""",78.9,"78.9 - 89.3 (647)"
46069,"""Hyde, (SD)""",79.3,"78.9 - 89.3 (647)"
46071,"""Jackson, (SD)""",52.6,"0.0 - 62.8 (644)"
46073,"""Jerauld, (SD)""",67.5,"62.9 - 71.8 (651)"
46075,"""Jones, (SD)""",70,"62.9 - 71.8 (651)"
46077,"""Kingsbury, (SD)""",80,"78.9 - 89.3 (647)"
46079,"""Lake, (SD)""",71.2,"62.9 - 71.8 (651)"
46081,"""Lawrence, (SD)""",57.4,"0.0 - 62.8 (644)"
46083,"""Lincoln, (SD)""",46.1,"0.0 - 62.8 (644)"
46085,"""Lyman, (SD)""",76.8,"71.9 - 78.8 (637)"
46087,"""McCook, (SD)""",72.7,"71.9 - 78.8 (637)"
46093,"""Meade, (SD)""",55.6,"0.0 - 62.8 (644)"
46095,"""Mellette, (SD)""",75.2,"71.9 - 78.8 (637)"
46097,"""Miner, (SD)""",83.9,"78.9 - 89.3 (647)"
46099,"""Minnehaha, (SD)""",68.2,"62.9 - 71.8 (651)"
46101,"""Moody, (SD)""",72.5,"71.9 - 78.8 (637)"
46103,"""Pennington, (SD)""",53.9,"0.0 - 62.8 (644)"
46111,"""Sanborn, (SD)""",83.8,"78.9 - 89.3 (647)"
46102,"""Oglala Lakota, (SD)""",52,"0.0 - 62.8 (644)"
46117,"""Stanley, (SD)""",61.9,"0.0 - 62.8 (644)"
46121,"""Todd, (SD)""",62.6,"0.0 - 62.8 (644)"
46123,"""Tripp, (SD)""",78.3,"71.9 - 78.8 (637)"
46125,"""Turner, (SD)""",68.2,"62.9 - 71.8 (651)"
46127,"""Union, (SD)""",60.3,"0.0 - 62.8 (644)"
46135,"""Yankton, (SD)""",67.9,"62.9 - 71.8 (651)"
48003,"""Andrews, (TX)""",76.8,"71.9 - 78.8 (637)"
48009,"""Archer, (TX)""",106.7,"89.4 - 219.7 (639)"
48011,"""Armstrong, (TX)""",85.9,"78.9 - 89.3 (647)"
48017,"""Bailey, (TX)""",70.5,"62.9 - 71.8 (651)"
48023,"""Baylor, (TX)""",106.1,"89.4 - 219.7 (639)"
48033,"""Borden, (TX)""",79.3,"78.9 - 89.3 (647)"
48037,"""Bowie, (TX)""",107.3,"89.4 - 219.7 (639)"
48045,"""Briscoe, (TX)""",100.2,"89.4 - 219.7 (639)"
48059,"""Callahan, (TX)""",84.5,"78.9 - 89.3 (647)"
48063,"""Camp, (TX)""",83.9,"78.9 - 89.3 (647)"
48065,"""Carson, (TX)""",72.6,"71.9 - 78.8 (637)"
48067,"""Cass, (TX)""",106.5,"89.4 - 219.7 (639)"
48069,"""Castro, (TX)""",61.2,"0.0 - 62.8 (644)"
48075,"""Childress, (TX)""",73.4,"71.9 - 78.8 (637)"
48077,"""Clay, (TX)""",99.8,"89.4 - 219.7 (639)"
48079,"""Cochran, (TX)""",69.6,"62.9 - 71.8 (651)"
48085,"""Collin, (TX)""",73,"71.9 - 78.8 (637)"
48087,"""Collingsworth, (TX)""",86.7,"78.9 - 89.3 (647)"
48097,"""Cooke, (TX)""",87.5,"78.9 - 89.3 (647)"
48101,"""Cottle, (TX)""",60.7,"0.0 - 62.8 (644)"
48107,"""Crosby, (TX)""",94.3,"89.4 - 219.7 (639)"
48111,"""Dallam, (TX)""",72.8,"71.9 - 78.8 (637)"
48113,"""Dallas, (TX)""",95.3,"89.4 - 219.7 (639)"
48115,"""Dawson, (TX)""",78.8,"71.9 - 78.8 (637)"
48117,"""Deaf Smith, (TX)""",60.2,"0.0 - 62.8 (644)"
48119,"""Delta, (TX)""",92.3,"89.4 - 219.7 (639)"
48121,"""Denton, (TX)""",77.4,"71.9 - 78.8 (637)"
48125,"""Dickens, (TX)""",112.2,"89.4 - 219.7 (639)"
48129,"""Donley, (TX)""",81.5,"78.9 - 89.3 (647)"
48133,"""Eastland, (TX)""",83.8,"78.9 - 89.3 (647)"
48139,"""Ellis, (TX)""",95.6,"89.4 - 219.7 (639)"
48143,"""Erath, (TX)""",78.8,"71.9 - 78.8 (637)"
48147,"""Fannin, (TX)""",81.2,"78.9 - 89.3 (647)"
48151,"""Fisher, (TX)""",85.3,"78.9 - 89.3 (647)"
48153,"""Floyd, (TX)""",87.7,"78.9 - 89.3 (647)"
48155,"""Foard, (TX)""",103.1,"89.4 - 219.7 (639)"
48159,"""Franklin, (TX)""",85.8,"78.9 - 89.3 (647)"
48165,"""Gaines, (TX)""",63.3,"62.9 - 71.8 (651)"
48169,"""Garza, (TX)""",87.7,"78.9 - 89.3 (647)"
48179,"""Gray, (TX)""",93.8,"89.4 - 219.7 (639)"
48181,"""Grayson, (TX)""",84.6,"78.9 - 89.3 (647)"
48183,"""Gregg, (TX)""",94.9,"89.4 - 219.7 (639)"
48189,"""Hale, (TX)""",90.6,"89.4 - 219.7 (639)"
48191,"""Hall, (TX)""",52.8,"0.0 - 62.8 (644)"
48195,"""Hansford, (TX)""",90.2,"89.4 - 219.7 (639)"
48197,"""Hardeman, (TX)""",78.7,"71.9 - 78.8 (637)"
48203,"""Harrison, (TX)""",91.6,"89.4 - 219.7 (639)"
48205,"""Hartley, (TX)""",86.9,"78.9 - 89.3 (647)"
48207,"""Haskell, (TX)""",86.8,"78.9 - 89.3 (647)"
48211,"""Hemphill, (TX)""",87.4,"78.9 - 89.3 (647)"
48213,"""Henderson, (TX)""",84.4,"78.9 - 89.3 (647)"
48219,"""Hockley, (TX)""",84.5,"78.9 - 89.3 (647)"
48221,"""Hood, (TX)""",78.1,"71.9 - 78.8 (637)"
48223,"""Hopkins, (TX)""",105.1,"89.4 - 219.7 (639)"
48227,"""Howard, (TX)""",67.6,"62.9 - 71.8 (651)"
48231,"""Hunt, (TX)""",89.4,"89.4 - 219.7 (639)"
48233,"""Hutchinson, (TX)""",88,"78.9 - 89.3 (647)"
48237,"""Jack, (TX)""",99.1,"89.4 - 219.7 (639)"
48251,"""Johnson, (TX)""",91.6,"89.4 - 219.7 (639)"
48253,"""Jones, (TX)""",80.1,"78.9 - 89.3 (647)"
48257,"""Kaufman, (TX)""",97.2,"89.4 - 219.7 (639)"
48263,"""Kent, (TX)""",105.4,"89.4 - 219.7 (639)"
48269,"""King, (TX)""",85.8,"78.9 - 89.3 (647)"
48275,"""Knox, (TX)""",103.5,"89.4 - 219.7 (639)"
48277,"""Lamar, (TX)""",83.8,"78.9 - 89.3 (647)"
48279,"""Lamb, (TX)""",83.5,"78.9 - 89.3 (647)"
48295,"""Lipscomb, (TX)""",80.7,"78.9 - 89.3 (647)"
48303,"""Lubbock, (TX)""",83.9,"78.9 - 89.3 (647)"
48305,"""Lynn, (TX)""",84.1,"78.9 - 89.3 (647)"
48315,"""Marion, (TX)""",94.6,"89.4 - 219.7 (639)"
48317,"""Martin, (TX)""",68.3,"62.9 - 71.8 (651)"
48335,"""Mitchell, (TX)""",90.8,"89.4 - 219.7 (639)"
48337,"""Montague, (TX)""",109.7,"89.4 - 219.7 (639)"
48341,"""Moore, (TX)""",86,"78.9 - 89.3 (647)"
48343,"""Morris, (TX)""",101.7,"89.4 - 219.7 (639)"
48345,"""Motley, (TX)""",121.5,"89.4 - 219.7 (639)"
48353,"""Nolan, (TX)""",83.7,"78.9 - 89.3 (647)"
48357,"""Ochiltree, (TX)""",84.2,"78.9 - 89.3 (647)"
48359,"""Oldham, (TX)""",74.8,"71.9 - 78.8 (637)"
48363,"""Palo Pinto, (TX)""",96.7,"89.4 - 219.7 (639)"
48365,"""Panola, (TX)""",90.8,"89.4 - 219.7 (639)"
48367,"""Parker, (TX)""",90.4,"89.4 - 219.7 (639)"
48369,"""Parmer, (TX)""",65.8,"62.9 - 71.8 (651)"
48375,"""Potter, (TX)""",88.6,"78.9 - 89.3 (647)"
48379,"""Rains, (TX)""",139.1,"89.4 - 219.7 (639)"
48381,"""Randall, (TX)""",57.3,"0.0 - 62.8 (644)"
48387,"""Red River, (TX)""",96.7,"89.4 - 219.7 (639)"
48393,"""Roberts, (TX)""",84.5,"78.9 - 89.3 (647)"
48397,"""Rockwall, (TX)""",98.8,"89.4 - 219.7 (639)"
48401,"""Rusk, (TX)""",73.5,"71.9 - 78.8 (637)"
48415,"""Scurry, (TX)""",85,"78.9 - 89.3 (647)"
48417,"""Shackelford, (TX)""",75.3,"71.9 - 78.8 (637)"
48421,"""Sherman, (TX)""",85.7,"78.9 - 89.3 (647)"
48423,"""Smith, (TX)""",70.2,"62.9 - 71.8 (651)"
48425,"""Somervell, (TX)""",81.7,"78.9 - 89.3 (647)"
48429,"""Stephens, (TX)""",96.6,"89.4 - 219.7 (639)"
48433,"""Stonewall, (TX)""",82.4,"78.9 - 89.3 (647)"
48437,"""Swisher, (TX)""",75.3,"71.9 - 78.8 (637)"
48439,"""Tarrant, (TX)""",90.3,"89.4 - 219.7 (639)"
48441,"""Taylor, (TX)""",80.4,"78.9 - 89.3 (647)"
48445,"""Terry, (TX)""",94,"89.4 - 219.7 (639)"
48447,"""Throckmorton, (TX)""",92.4,"89.4 - 219.7 (639)"
48449,"""Titus, (TX)""",86.6,"78.9 - 89.3 (647)"
48459,"""Upshur, (TX)""",89.4,"89.4 - 219.7 (639)"
48467,"""Van Zandt, (TX)""",78.2,"71.9 - 78.8 (637)"
48483,"""Wheeler, (TX)""",87.5,"78.9 - 89.3 (647)"
48485,"""Wichita, (TX)""",102.8,"89.4 - 219.7 (639)"
48487,"""Wilbarger, (TX)""",103.2,"89.4 - 219.7 (639)"
48497,"""Wise, (TX)""",91.1,"89.4 - 219.7 (639)"
48499,"""Wood, (TX)""",70.7,"62.9 - 71.8 (651)"
48501,"""Yoakum, (TX)""",55.8,"0.0 - 62.8 (644)"
48503,"""Young, (TX)""",104.8,"89.4 - 219.7 (639)"
56001,"""Albany, (WY)""",64.7,"62.9 - 71.8 (651)"
56005,"""Campbell, (WY)""",27.9,"0.0 - 62.8 (644)"
56009,"""Converse, (WY)""",83.9,"78.9 - 89.3 (647)"
56011,"""Crook, (WY)""",36,"0.0 - 62.8 (644)"
56015,"""Goshen, (WY)""",51.7,"0.0 - 62.8 (644)"
56019,"""Johnson, (WY)""",79,"78.9 - 89.3 (647)"
56021,"""Laramie, (WY)""",67.2,"62.9 - 71.8 (651)"
56027,"""Niobrara, (WY)""",73.9,"71.9 - 78.8 (637)"
56031,"""Platte, (WY)""",60.7,"0.0 - 62.8 (644)"
56045,"""Weston, (WY)""",67.1,"62.9 - 71.8 (651)"
16003,"""Adams, (ID)""",54.6,"0.0 - 62.8 (644)"
16009,"""Benewah, (ID)""",75.5,"71.9 - 78.8 (637)"
16017,"""Bonner, (ID)""",88.5,"78.9 - 89.3 (647)"
16021,"""Boundary, (ID)""",81.3,"78.9 - 89.3 (647)"
16035,"""Clearwater, (ID)""",75.7,"71.9 - 78.8 (637)"
16049,"""Idaho, (ID)""",61.2,"0.0 - 62.8 (644)"
16055,"""Kootenai, (ID)""",71.6,"62.9 - 71.8 (651)"
16057,"""Latah, (ID)""",88.7,"78.9 - 89.3 (647)"
16059,"""Lemhi, (ID)""",53.1,"0.0 - 62.8 (644)"
16061,"""Lewis, (ID)""",67.2,"62.9 - 71.8 (651)"
16069,"""Nez Perce, (ID)""",81.4,"78.9 - 89.3 (647)"
16079,"""Shoshone, (ID)""",100.4,"89.4 - 219.7 (639)"
16085,"""Valley, (ID)""",58.6,"0.0 - 62.8 (644)"
27005,"""Becker, (MN)""",66.3,"62.9 - 71.8 (651)"
27007,"""Beltrami, (MN)""",59.9,"0.0 - 62.8 (644)"
27009,"""Benton, (MN)""",68,"62.9 - 71.8 (651)"
27011,"""Big Stone, (MN)""",68.9,"62.9 - 71.8 (651)"
27019,"""Carver, (MN)""",60.5,"0.0 - 62.8 (644)"
27021,"""Cass, (MN)""",60.9,"0.0 - 62.8 (644)"
27023,"""Chippewa, (MN)""",62,"0.0 - 62.8 (644)"
27027,"""Clay, (MN)""",56.2,"0.0 - 62.8 (644)"
27029,"""Clearwater, (MN)""",64.7,"62.9 - 71.8 (651)"
27035,"""Crow Wing, (MN)""",61.4,"0.0 - 62.8 (644)"
27041,"""Douglas, (MN)""",57.9,"0.0 - 62.8 (644)"
27051,"""Grant, (MN)""",63.7,"62.9 - 71.8 (651)"
27057,"""Hubbard, (MN)""",57.8,"0.0 - 62.8 (644)"
27061,"""Itasca, (MN)""",67,"62.9 - 71.8 (651)"
27067,"""Kandiyohi, (MN)""",56.1,"0.0 - 62.8 (644)"
27069,"""Kittson, (MN)""",62,"0.0 - 62.8 (644)"
27071,"""Koochiching, (MN)""",69.1,"62.9 - 71.8 (651)"
27073,"""Lac qui Parle, (MN)""",74.5,"71.9 - 78.8 (637)"
27077,"""Lake of the Woods, (MN)""",69,"62.9 - 71.8 (651)"
27085,"""McLeod, (MN)""",55.1,"0.0 - 62.8 (644)"
27087,"""Mahnomen, (MN)""",64.6,"62.9 - 71.8 (651)"
27089,"""Marshall, (MN)""",64.6,"62.9 - 71.8 (651)"
27093,"""Meeker, (MN)""",56.3,"0.0 - 62.8 (644)"
27097,"""Morrison, (MN)""",58,"0.0 - 62.8 (644)"
27107,"""Norman, (MN)""",53.3,"0.0 - 62.8 (644)"
27111,"""Otter Tail, (MN)""",65.4,"62.9 - 71.8 (651)"
27113,"""Pennington, (MN)""",64.7,"62.9 - 71.8 (651)"
27119,"""Polk, (MN)""",59.2,"0.0 - 62.8 (644)"
27121,"""Pope, (MN)""",55,"0.0 - 62.8 (644)"
27125,"""Red Lake, (MN)""",65.5,"62.9 - 71.8 (651)"
27129,"""Renville, (MN)""",61.9,"0.0 - 62.8 (644)"
27135,"""Roseau, (MN)""",68.1,"62.9 - 71.8 (651)"
27141,"""Sherburne, (MN)""",62.2,"0.0 - 62.8 (644)"
27145,"""Stearns, (MN)""",58.5,"0.0 - 62.8 (644)"
27149,"""Stevens, (MN)""",57.5,"0.0 - 62.8 (644)"
27151,"""Swift, (MN)""",66.2,"62.9 - 71.8 (651)"
27153,"""Todd, (MN)""",58.2,"0.0 - 62.8 (644)"
27155,"""Traverse, (MN)""",69.4,"62.9 - 71.8 (651)"
27159,"""Wadena, (MN)""",70.1,"62.9 - 71.8 (651)"
27167,"""Wilkin, (MN)""",62.6,"0.0 - 62.8 (644)"
27171,"""Wright, (MN)""",59.3,"0.0 - 62.8 (644)"
27173,"""Yellow Medicine, (MN)""",70.6,"62.9 - 71.8 (651)"
30001,"""Beaverhead, (MT)""",58,"0.0 - 62.8 (644)"
30003,"""Big Horn, (MT)""",73.4,"71.9 - 78.8 (637)"
30005,"""Blaine, (MT)""",87.9,"78.9 - 89.3 (647)"
30007,"""Broadwater, (MT)""",49.2,"0.0 - 62.8 (644)"
30009,"""Carbon, (MT)""",73.5,"71.9 - 78.8 (637)"
30011,"""Carter, (MT)""",57.9,"0.0 - 62.8 (644)"
30013,"""Cascade, (MT)""",63.8,"62.9 - 71.8 (651)"
30015,"""Chouteau, (MT)""",65.5,"62.9 - 71.8 (651)"
30017,"""Custer, (MT)""",65.8,"62.9 - 71.8 (651)"
30019,"""Daniels, (MT)""",76.3,"71.9 - 78.8 (637)"
30021,"""Dawson, (MT)""",76.6,"71.9 - 78.8 (637)"
30023,"""Deer Lodge, (MT)""",56.8,"0.0 - 62.8 (644)"
30025,"""Fallon, (MT)""",73.2,"71.9 - 78.8 (637)"
30027,"""Fergus, (MT)""",83.9,"78.9 - 89.3 (647)"
30029,"""Flathead, (MT)""",66.3,"62.9 - 71.8 (651)"
30031,"""Gallatin, (MT)""",58.3,"0.0 - 62.8 (644)"
30033,"""Garfield, (MT)""",64.3,"62.9 - 71.8 (651)"
30035,"""Glacier, (MT)""",70.4,"62.9 - 71.8 (651)"
30037,"""Golden Valley, (MT)""",75.9,"71.9 - 78.8 (637)"
30039,"""Granite, (MT)""",60.5,"0.0 - 62.8 (644)"
30041,"""Hill, (MT)""",30.6,"0.0 - 62.8 (644)"
30043,"""Jefferson, (MT)""",52.3,"0.0 - 62.8 (644)"
30045,"""Judith Basin, (MT)""",70.4,"62.9 - 71.8 (651)"
30047,"""Lake, (MT)""",65.7,"62.9 - 71.8 (651)"
30049,"""Lewis and Clark, (MT)""",47.3,"0.0 - 62.8 (644)"
30051,"""Liberty, (MT)""",47.2,"0.0 - 62.8 (644)"
30053,"""Lincoln, (MT)""",66,"62.9 - 71.8 (651)"
30055,"""McCone, (MT)""",56.4,"0.0 - 62.8 (644)"
30057,"""Madison, (MT)""",59.9,"0.0 - 62.8 (644)"
30059,"""Meagher, (MT)""",56.7,"0.0 - 62.8 (644)"
30061,"""Mineral, (MT)""",50.1,"0.0 - 62.8 (644)"
30063,"""Missoula, (MT)""",63.6,"62.9 - 71.8 (651)"
30065,"""Musselshell, (MT)""",75.8,"71.9 - 78.8 (637)"
30067,"""Park, (MT)""",61.2,"0.0 - 62.8 (644)"
30069,"""Petroleum, (MT)""",78.5,"71.9 - 78.8 (637)"
30071,"""Phillips, (MT)""",82.7,"78.9 - 89.3 (647)"
30073,"""Pondera, (MT)""",69,"62.9 - 71.8 (651)"
30075,"""Powder River, (MT)""",38.8,"0.0 - 62.8 (644)"
30077,"""Powell, (MT)""",62.5,"0.0 - 62.8 (644)"
30079,"""Prairie, (MT)""",70.5,"62.9 - 71.8 (651)"
30081,"""Ravalli, (MT)""",58.7,"0.0 - 62.8 (644)"
30083,"""Richland, (MT)""",60.5,"0.0 - 62.8 (644)"
30085,"""Roosevelt, (MT)""",66.6,"62.9 - 71.8 (651)"
30087,"""Rosebud, (MT)""",74.4,"71.9 - 78.8 (637)"
30089,"""Sanders, (MT)""",56.2,"0.0 - 62.8 (644)"
30091,"""Sheridan, (MT)""",77.2,"71.9 - 78.8 (637)"
30093,"""Silver Bow, (MT)""",55.5,"0.0 - 62.8 (644)"
30095,"""Stillwater, (MT)""",74.5,"71.9 - 78.8 (637)"
30097,"""Sweet Grass, (MT)""",75.9,"71.9 - 78.8 (637)"
30099,"""Teton, (MT)""",59.3,"0.0 - 62.8 (644)"
30101,"""Toole, (MT)""",77.2,"71.9 - 78.8 (637)"
30103,"""Treasure, (MT)""",76,"71.9 - 78.8 (637)"
30105,"""Valley, (MT)""",71.1,"62.9 - 71.8 (651)"
30107,"""Wheatland, (MT)""",75.8,"71.9 - 78.8 (637)"
30109,"""Wibaux, (MT)""",63,"62.9 - 71.8 (651)"
30111,"""Yellowstone, (MT)""",74.8,"71.9 - 78.8 (637)"
38001,"""Adams, (ND)""",80.1,"78.9 - 89.3 (647)"
38003,"""Barnes, (ND)""",74.3,"71.9 - 78.8 (637)"
38005,"""Benson, (ND)""",87.1,"78.9 - 89.3 (647)"
38007,"""Billings, (ND)""",60.1,"0.0 - 62.8 (644)"
38009,"""Bottineau, (ND)""",74.1,"71.9 - 78.8 (637)"
38011,"""Bowman, (ND)""",73.3,"71.9 - 78.8 (637)"
38013,"""Burke, (ND)""",56.9,"0.0 - 62.8 (644)"
38015,"""Burleigh, (ND)""",72.2,"71.9 - 78.8 (637)"
38017,"""Cass, (ND)""",51.5,"0.0 - 62.8 (644)"
38019,"""Cavalier, (ND)""",75.6,"71.9 - 78.8 (637)"
38021,"""Dickey, (ND)""",64.2,"62.9 - 71.8 (651)"
38023,"""Divide, (ND)""",69.6,"62.9 - 71.8 (651)"
38025,"""Dunn, (ND)""",64,"62.9 - 71.8 (651)"
38027,"""Eddy, (ND)""",92.9,"89.4 - 219.7 (639)"
