"Rank","RO","state_id","state_name","county_name","county_fips","IATA1","ICAO","Name","City.x","City.y","city","S/L","Hub","Latitude","Longitude","CY 18 Enplanements","CY 17 Enplanements","% Change","Altitude","Timezone","timezone","DST","Tz database","Type","Source"
263,"NM","WA","Washington","Chelan",53007,"EAT","KEAT","Pangborn Memorial Airport","East Wenatchee","Wenatchee","Wenatchee","P","N",47.3988990784,-120.207000732,64528,60335,0.0695,1249,-8,"America/Los_Angeles","A","America/Los_Angeles","airport","OurAirports"
332,"GL","WI","Wisconsin","Eau Claire",55035,"EAU","KEAU","Chippewa Valley Regional Airport","Eau Claire","Eau Claire","Eau Claire","P","N",44.8657989501953,-91.4842987060547,23950,22822,0.0494,913,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
518,"AL","AK","Alaska","Bethel",2050,"EEK","PAEE","Eek Airport","Eek","Eek","Eek","CS","None",60.21367264,-162.0438843,3382,2839,0.1913,12,-9,"America/Nome","A","America/Anchorage","airport","OurAirports"
511,"SW","AR","Arkansas","Union",5139,"ELD","KELD","South Arkansas Regional At Goodwin Field","El Dorado","El Dorado","El Dorado","CS","None",33.2210006713867,-92.8133010864258,3655,1475,1.478,277,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
78,"SW","TX","Texas","El Paso",48141,"ELP","KELP","El Paso International Airport","El Paso","El Paso","El Paso","P","S",31.80719948,-106.3779984,1605486,1450115,0.1071,3959,-7,"America/Denver","A","America/Denver","airport","OurAirports"
550,"AL","AK","Alaska","Nome",2180,"ELI","PFEL","Elim Airport","Elim","Elim","Elim","CS","None",64.61470032,-162.2720032,2694,2313,0.1647,162,-9,"America/Nome","A","America/Anchorage","airport","OurAirports"
355,"WP","NV","Nevada","Elko",32007,"EKO","KEKO","Elko Regional Airport","Elko","Elko","Elko","P","N",40.8249015808105,-115.791999816895,18363,17115,0.0729,5140,-8,"America/Los_Angeles","A","America/Los_Angeles","airport","OurAirports"
210,"EA","NY","New York","Chemung",36015,"ELM","KELM","Elmira Corning Regional Airport","Elmira","Elmira","Elmira","P","N",42.1599006652832,-76.8916015625,141075,126472,0.1155,954,-5,"America/New_York","A","America/New_York","airport","OurAirports"
238,"EA","PA","Pennsylvania","Erie",42049,"ERI","KERI","Erie International Tom Ridge Field","Erie","Erie","Erie","P","N",42.0831270134,-80.1738667488,95342,85631,0.1134,732,-5,"America/New_York","A","America/New_York","airport","OurAirports"
354,"GL","MI","Michigan","Delta",26041,"ESC","KESC","Delta County Airport","Escanaba","Escanaba","Escanaba","P","N",45.7226982117,-87.0936965942,18474,16781,0.1009,609,-5,"America/Detroit","A","America/New_York","airport","OurAirports"
120,"NM","OR","Oregon","Lane",41039,"EUG","KEUG","Mahlon Sweet Field","Eugene","Eugene","Eugene","P","S",44.1245994567871,-123.21199798584,566832,529149,0.0712,374,-8,"America/Los_Angeles","A","America/Los_Angeles","airport","OurAirports"
179,"GL","IN","Indiana","Vanderburgh",18163,"EVV","KEVV","Evansville Regional Airport","Evansville","Evansville","Evansville","P","N",38.0369987488,-87.5324020386,228850,213205,0.0734,418,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
535,"NM","WA","Washington","Snohomish",53061,"PAE","KPAE","Snohomish County (Paine Field) Airport","Everett","Everett","Everett","CS","None",47.90629959,-122.2819977,3037,623,3.8748,606,-8,"America/Los_Angeles","A","America/Los_Angeles","airport","OurAirports"
122,"AL","AK","Alaska","Fairbanks North Star",2090,"FAI","PAFA","Fairbanks International Airport","Fairbanks","Fairbanks","Fairbanks","P","S",64.81510162,-147.8560028,549289,543839,0.01,439,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
136,"GL","ND","North Dakota","Cass",38017,"FAR","KFAR","Hector International Airport","Fargo","Fargo","Fargo","P","N",46.9207000732422,-96.815803527832,429667,404937,0.0611,902,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
176,"SO","NC","North Carolina","Cumberland",37051,"FAY","KFAY","Fayetteville Regional Grannis Field","Fayetteville","Fayetteville","Fayetteville","P","N",34.9911994934082,-78.8803024291992,234998,238568,-0.015,189,-5,"America/New_York","A","America/New_York","airport","OurAirports"
261,"WP","AZ","Arizona","Coconino",4005,"FLG","KFLG","Flagstaff Pulliam Airport","Flagstaff","Flagstaff","Flagstaff","P","N",35.13850021,-111.6709976,67793,70710,-0.0413,7014,-7,"America/Phoenix","N","America/Phoenix","airport","OurAirports"
150,"GL","MI","Michigan","Genesee",26049,"FNT","KFNT","Bishop International Airport","Flint","Flint","Flint","P","N",42.9654006958008,-83.7435989379883,361709,393549,-0.0809,782,-5,"America/Detroit","A","America/New_York","airport","OurAirports"
290,"SO","SC","South Carolina","Florence",45041,"FLO","KFLO","Florence Regional Airport","Florence","Florence","Florence","P","N",34.1853981018066,-79.7238998413086,44333,42058,0.0541,146,-5,"America/New_York","A","America/New_York","airport","OurAirports"
423,"CE","IA","Iowa","Webster",19187,"FOD","KFOD","Fort Dodge Regional Airport","Fort Dodge","Fort Dodge","Fort Dodge","CS","None",42.55149841,-94.19259644,8359,7140,0.1707,1156,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
18,"SO","FL","Florida","Broward",12011,"FLL","KFLL","Fort Lauderdale Hollywood International Airport","Fort Lauderdale","Fort Lauderdale","Fort Lauderdale","P","L",26.072599,-80.152702,17612331,15817043,0.1135,9,-5,"America/New_York","A","America/New_York","airport","OurAirports"
47,"SO","FL","Florida","Lee",12071,"RSW","KRSW","Southwest Florida International Airport","Fort Myers","Fort Myers","Fort Myers","P","M",26.5361995697021,-81.7552032470703,4602113,4364224,0.0545,30,-5,"America/New_York","A","America/New_York","airport","OurAirports"
244,"SW","AR","Arkansas","Sebastian",5131,"FSM","KFSM","Fort Smith Regional Airport","Fort Smith","Fort Smith","Fort Smith","P","N",35.3366012573242,-94.3674011230469,86973,85726,0.0145,469,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
146,"GL","IN","Indiana","Allen",18003,"FWA","KFWA","Fort Wayne International Airport","Fort Wayne","Fort Wayne","Fort Wayne","P","N",40.97850037,-85.19509888,372030,359658,0.0344,814,-5,"America/Indiana/Indianapolis","A","America/New_York","airport","OurAirports"
4,"SW","TX","Texas","Tarrant",48439,"DFW","KDFW","Dallas Fort Worth International Airport","Fort Worth","Dallas-Fort Worth","Fort Worth","P","L",32.896801,-97.038002,32821799,31816933,0.0316,607,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
442,"AL","AK","Alaska","Yukon-Koyukuk",2290,"FYU","PFYU","Fort Yukon Airport","Fort Yukon","Fort Yukon","Fort Yukon","CS","None",66.5715026855469,-145.25,6641,6799,-0.0232,433,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
99,"WP","CA","California","Fresno",6019,"FAT","KFAT","Fresno Yosemite International Airport","Fresno","Fresno","Fresno","P","S",36.7761993408203,-119.718002319336,853538,755140,0.1303,336,-8,"America/Los_Angeles","A","America/Los_Angeles","airport","OurAirports"
178,"SO","FL","Florida","Alachua",12001,"GNV","KGNV","Gainesville Regional Airport","Gainesville","Gainesville","Gainesville","P","N",29.6900997162,-82.2717971802,233955,218578,0.0704,152,-5,"America/New_York","A","America/New_York","airport","OurAirports"
417,"AL","AK","Alaska","Yukon-Koyukuk",2290,"GAL","PAGA","Edward G. Pitka Sr Airport","Galena","Galena","Galena","CS","None",64.73619843,-156.9369965,9440,9664,-0.0232,153,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
514,"AL","AK","Alaska","Nome",2180,"GAM","PAGM","Gambell Airport","Gambell","Gambell","Gambell","CS","None",63.7667999267578,-171.733001708984,3610,3493,0.0335,27,-9,"America/Nome","A","America/Anchorage","airport","OurAirports"
326,"CE","KS","Kansas","Finney",20055,"GCK","KGCK","Garden City Regional Airport","Garden City","Garden City","Garden City","P","N",37.9275016785,-100.723999023,25243,26687,-0.0541,2891,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
321,"NM","WY","Wyoming","Campbell",56005,"GCC","KGCC","Gillette Campbell County Airport","Gillette","Gillette","Gillette","P","N",44.3488998413,-105.539001465,27136,29271,-0.0729,4365,-7,"America/Denver","A","America/Denver","airport","OurAirports"
493,"NM","MT","Montana","Valley",30105,"GGW","KGGW","Wokal Field Glasgow International Airport","Glasgow","Glasgow","Glasgow","CS","None",48.212502,-106.614998,4201,3517,0.1945,2296,-7,"America/Denver","A","America/Denver","airport","OurAirports"
22,"EA","MD","Maryland","Baltimore",24510,"BWI","KBWI","Baltimore/Washington International Thurgood Marshall Airport","Glen Burnie","Baltimore","Baltimore","P","L",39.1754,-76.668297,13371816,12976554,0.0305,146,-5,"America/New_York","A","America/New_York","airport","OurAirports"
547,"NM","MT","Montana","Dawson",30021,"GDV","KGDV","Dawson Community Airport","Glendive","Glendive","Glendive","CS","None",47.13869858,-104.8069992,2739,2229,0.2288,2458,-7,"America/Denver","A","America/Denver","airport","OurAirports"
226,"GL","ND","North Dakota","Grand Forks",38035,"GFK","KGFK","Grand Forks International Airport","Grand Forks","Grand Forks","Grand Forks","P","N",47.949299,-97.176102,114578,117520,-0.025,845,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
266,"CE","NE","Nebraska","Hall",31079,"GRI","KGRI","Central Nebraska Regional Airport","Grand Island","Grand Island","Grand Island","P","N",40.9674987792969,-98.3096008300781,63298,66842,-0.053,1847,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
181,"NM","CO","Colorado","Mesa",8077,"GJT","KGJT","Grand Junction Regional Airport","Grand Junction","Grand Junction","Grand Junction","P","N",39.1223983765,-108.527000427,221978,223452,-0.0066,4858,-7,"America/Denver","A","America/Denver","airport","OurAirports"
77,"GL","MI","Michigan","Kent",26081,"GRR","KGRR","Gerald R. Ford International Airport","Grand Rapids","Grand Rapids","Grand Rapids","P","S",42.88079834,-85.52279663,1631398,1412132,0.1553,794,-5,"America/Detroit","A","America/New_York","airport","OurAirports"
193,"NM","MT","Montana","Cascade",30013,"GTF","KGTF","Great Falls International Airport","Great Falls","Great Falls","Great Falls","P","N",47.48199844,-111.3710022,176434,171049,0.0315,3680,-7,"America/Denver","A","America/Denver","airport","OurAirports"
162,"GL","WI","Wisconsin","Brown",55009,"GRB","KGRB","Austin Straubel International Airport","Green Bay","Green Bay","Green Bay","P","N",44.4850997924805,-88.1296005249023,314909,283823,0.1095,695,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
96,"SO","NC","North Carolina","Guilford",37081,"GSO","KGSO","Piedmont Triad International Airport","Greensboro","Greensboro","Greensboro","P","S",36.0978012084961,-79.9373016357422,938593,881024,0.0653,925,-5,"America/New_York","A","America/New_York","airport","OurAirports"
277,"SO","NC","North Carolina","Pitt",37147,"PGV","KPGV","Pitt Greenville Airport","Greenville","Greenville","Greenville","P","N",35.6352005,-77.38529968,51599,51966,-0.0071,26,-5,"America/New_York","A","America/New_York","airport","OurAirports"
461,"SO","MS","Mississippi","Washington",28151,"GLH","KGLH","Mid Delta Regional Airport","Greenville","Greenville","Greenville","CS","None",33.4828987121582,-90.9856033325195,5634,5646,-0.0021,131,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
89,"SO","SC","South Carolina","Greenville",45045,"GSP","KGSP","Greenville Spartanburg International Airport","Greer","Greenville","Greenville","P","S",34.8956985474,-82.2189025879,1133012,1051089,0.0779,964,-5,"America/New_York","A","America/New_York","airport","OurAirports"
151,"SO","MS","Mississippi","Harrison",28047,"GPT","KGPT","Gulfport Biloxi International Airport","Gulfport","Gulfport","Gulfport","P","N",30.4073009490967,-89.0700988769531,359055,324611,0.1061,28,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
307,"NM","CO","Colorado","Gunnison",8051,"GUC","KGUC","Gunnison Crested Butte Regional Airport","Gunnison","Gunnison","Gunnison","P","N",38.53390121,-106.9329987,36238,32250,0.1237,7680,-7,"America/Denver","A","America/Denver","airport","OurAirports"
400,"AL","AK","Alaska","Hoonah-Angoon",2105,"GST","PAGS","Gustavus Airport","Gustavus","Gustavus","Gustavus","P","N",58.4253006,-135.7070007,11023,9061,0.2165,35,-9,"America/Juneau","A","America/Anchorage","airport","OurAirports"
335,"EA","MD","Maryland","Washington",24043,"HGR","KHGR","Hagerstown Regional Richard A Henson Field","Hagerstown","Hagerstown","Hagerstown","P","N",39.707901,-77.72949982,23654,25584,-0.0754,703,-5,"America/New_York","A","America/New_York","airport","OurAirports"
240,"NM","ID","Idaho","Blaine",16013,"SUN","KSUN","Friedman Memorial Airport","Hailey","Hailey","Hailey","P","N",43.50439835,-114.2959976,93280,86641,0.0766,5318,-7,"America/Boise","A","America/Denver","airport","OurAirports"
427,"AL","AK","Alaska","Haines",2100,"HNS","PAHN","Haines Airport","Haines","Haines","Haines","CS","None",59.2438011169434,-135.524002075195,8026,7864,0.0206,15,-9,"America/Juneau","A","America/Anchorage","airport","OurAirports"
551,"WP","HI","Hawaii","Maui",15009,"HNM","PHHN","Hana Airport","Hana","Hana","Hana","CS","None",20.7956008911133,-156.014007568359,2676,2967,-0.0981,78,-10,"Pacific/Honolulu","A","Pacific/Honolulu","airport","OurAirports"
331,"GL","MI","Michigan","Houghton",26061,"CMX","KCMX","Houghton County Memorial Airport","Hancock","Hancock","Hancock","P","N",47.168399810791,-88.4890975952148,24041,24843,-0.0323,1095,-5,"America/Detroit","A","America/New_York","airport","OurAirports"
165,"SW","TX","Texas","Cameron",48061,"HRL","KHRL","Valley International Airport","Harlingen","Harlingen","Harlingen","P","N",26.2285003662109,-97.6544036865234,302236,273070,0.1068,36,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
112,"EA","PA","Pennsylvania","Dauphin",42043,"MDT","KMDT","Harrisburg International Airport","Harrisburg","Harrisburg","Harrisburg","P","S",40.1935005188,-76.7633972168,636756,582291,0.0935,310,-5,"America/New_York","A","America/New_York","airport","OurAirports"
468,"SW","AR","Arkansas","Boone",5009,"HRO","KHRO","Boone County Airport","Harrison","Harrison","Harrison","CS","None",36.2615013122559,-93.1547012329102,5307,4371,0.2141,1365,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
528,"NM","MT","Montana","Hill",30041,"HVR","KHVR","Havre City County Airport","Havre","Havre","Havre","CS","None",48.54299927,-109.762001,3237,2716,0.1918,2591,-7,"America/Denver","A","America/Denver","airport","OurAirports"
233,"NM","CO","Colorado","Routt",8107,"HDN","KHDN","Yampa Valley Airport","Hayden","Hayden","Hayden","P","N",40.48120117,-107.2180023,100079,96403,0.0381,6606,-7,"America/Denver","A","America/Denver","airport","OurAirports"
388,"CE","KS","Kansas","Ellis",20051,"HYS","KHYS","Hays Regional Airport","Hays","Hays","Hays","P","N",38.84220123,-99.27320099,11996,9460,0.2681,1999,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
225,"NM","MT","Montana","Lewis and Clark",30049,"HLN","KHLN","Helena Regional Airport","Helena","Helena","Helena","P","N",46.6068000793457,-111.983001708984,115438,103773,0.1124,3877,-7,"America/Denver","A","America/Denver","airport","OurAirports"
364,"GL","MN","Minnesota","St. Louis",27137,"HIB","KHIB","Range Regional Airport","Hibbing","Hibbing","Hibbing","P","N",47.38660049,-92.83899689,17111,15377,0.1128,1354,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
67,"EA","VA","Virginia","Richmond",51760,"RIC","KRIC","Richmond International Airport","Highland Springs","Richmond","Richmond","P","S",37.505199432373,-77.3197021484375,2048691,1822486,0.1241,167,-5,"America/New_York","A","America/New_York","airport","OurAirports"
115,"WP","HI","Hawaii","Hawaii",15001,"ITO","PHTO","Hilo International Airport","Hilo","Hilo","Hilo","P","S",19.721399307251,-155.048004150391,599148,664790,-0.0987,38,-10,"Pacific/Honolulu","N","Pacific/Honolulu","airport","OurAirports"
337,"SW","NM","New Mexico","Lea",35025,"HOB","KHOB","Lea County Regional Airport","Hobbs","Hobbs","Hobbs","P","N",32.6875,-103.2170029,23475,16216,0.4476,3661,-7,"America/Denver","A","America/Denver","airport","OurAirports"
283,"AL","AK","Alaska","Kenai Peninsula",2122,"HOM","PAHO","Homer Airport","Homer","Homer","Homer","P","N",59.6455993652344,-151.477005004883,46867,46322,0.0118,84,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
29,"WP","HI","Hawaii","Honolulu",15003,"HNL","PHNL","Daniel K Inouye International Airport","Honolulu","Honolulu","Honolulu","P","L",21.32062,-157.924228,10017149,9743989,0.028,13,-10,"Pacific/Honolulu","N","Pacific/Honolulu","airport","OurAirports"
440,"AL","AK","Alaska","Hoonah-Angoon",2105,"HNH","PAOH","Hoonah Airport","Hoonah","Hoonah","Hoonah","CS","None",58.0961,-135.410111,6817,6820,-4e-04,19,-9,"America/Juneau","A","America/Anchorage","airport","OurAirports"
472,"AL","AK","Alaska","Kusilvak",2158,"HPB","PAHP","Hooper Bay Airport","Hooper Bay","Hooper Bay","Hooper Bay","CS","None",61.52389908,-166.1470032,5160,5022,0.0275,13,-9,"America/Nome","A","America/Anchorage","airport","OurAirports"
477,"SW","AR","Arkansas","Garland",5051,"HOT","KHOT","Memorial Field","Hot Springs","Hot Springs","Hot Springs","CS","None",34.4780006408691,-93.0961990356445,4775,2654,0.7992,540,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
14,"SW","TX","Texas","Harris",48201,"IAH","KIAH","George Bush Intercontinental Houston Airport","Houston","Houston","Houston","P","L",29.9843997955322,-95.3414001464844,21157398,19603731,0.0793,97,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
35,"SW","TX","Texas","Harris",48201,"HOU","KHOU","William P Hobby Airport","Houston","Houston","Houston","P","M",29.64539909,-95.27890015,7053886,6538976,0.0787,46,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
232,"EA","WV","West Virginia","Cabell",54011,"HTS","KHTS","Tri-State/Milton J. Ferguson Field","Huntington","Huntington","Huntington","P","N",38.36669922,-82.55799866,101701,103724,-0.0195,828,-5,"America/New_York","A","America/New_York","airport","OurAirports"
117,"SO","AL","Alabama","Madison",1089,"HSV","KHSV","Huntsville International Carl T Jones Field","Huntsville","Huntsville","Huntsville","P","S",34.637199401855,-86.775100708008,580932,519003,0.1193,629,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
197,"NM","ID","Idaho","Bonneville",16019,"IDA","KIDA","Idaho Falls Regional Airport","Idaho Falls","Idaho Falls","Idaho Falls","P","N",43.514599,-112.070999,161019,147729,0.09,4744,-7,"America/Boise","A","America/Denver","airport","OurAirports"
464,"AL","AK","Alaska","Lake and Peninsula",2164,"ILI","PAIL","Iliamna Airport","Iliamna","Iliamna","Iliamna","CS","None",59.75439835,-154.9109955,5553,5752,-0.0346,192,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
441,"WP","CA","California","Imperial",6025,"IPL","KIPL","Imperial County Airport","Imperial","Imperial","Imperial","CS","None",32.8342018127,-115.57900238,6648,6136,0.0834,-54,-8,"America/Los_Angeles","A","America/Los_Angeles","airport","OurAirports"
46,"GL","IN","Indiana","Marion",18097,"IND","KIND","Indianapolis International Airport","Indianapolis","Indianapolis","Indianapolis","P","M",39.7173,-86.294403,4655847,4343722,0.0719,797,-5,"America/Indiana/Indianapolis","A","America/New_York","airport","OurAirports"
360,"GL","MN","Minnesota","Koochiching",27071,"INL","KINL","Falls International Airport","International Falls","International Falls","International Falls","P","N",48.5662002563477,-93.4030990600586,17225,15278,0.1274,1185,-6,"America/Winnipeg","A","America/Chicago","airport","OurAirports"
348,"GL","MI","Michigan","Dickinson",26043,"IMT","KIMT","Ford Airport","Iron Mountain","Iron Mountain","Iron Mountain","P","N",45.8184013367,-88.1145019531,19552,17707,0.1042,1182,-6,"America/Menominee","A","America/Chicago","airport","OurAirports"
235,"EA","NY","New York","Tompkins",36109,"ITH","KITH","Ithaca Tompkins Regional Airport","Ithaca","Ithaca","Ithaca","P","N",42.4910011291504,-76.4583969116211,99070,97212,0.0191,1099,-5,"America/New_York","A","America/New_York","airport","OurAirports"
128,"SO","MS","Mississippi","Hinds",28049,"JAN","KJAN","Jackson-Medgar Wiley Evers International Airport","Jackson","Jackson","Jackson","P","S",32.3111991882,-90.0758972168,489454,462655,0.0579,346,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
460,"SO","TN","Tennessee","Madison",47113,"MKL","KMKL","McKellar-Sipes Regional Airport","Jackson","Jackson","Jackson","CS","None",35.599899,-88.915604,5706,4007,0.424,434,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
55,"SO","FL","Florida","Duval",12031,"JAX","KJAX","Jacksonville International Airport","Jacksonville","Jacksonville","Jacksonville","P","M",30.4941005706787,-81.6878967285156,3135508,2701861,0.1605,30,-5,"America/New_York","A","America/New_York","airport","OurAirports"
203,"SO","NC","North Carolina","Onslow",37133,"OAJ","KOAJ","Albert J Ellis Airport","Jacksonville","Jacksonville NC","Jacksonville","P","N",34.8292007446,-77.6120986938,152448,155342,-0.0186,94,-5,"America/New_York","A","America/New_York","airport","OurAirports"
392,"GL","ND","North Dakota","Stutsman",38093,"JMS","KJMS","Jamestown Regional Airport","Jamestown","Jamestown","Jamestown","P","N",46.92969894,-98.67819977,11768,10917,0.078,1500,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
486,"EA","PA","Pennsylvania","Cambria",42021,"JST","KJST","John Murtha Johnstown Cambria County Airport","Johnstown","Johnstown","Johnstown","CS","None",40.3161010742188,-78.8339004516602,4381,3594,0.219,2284,-5,"America/New_York","A","America/New_York","airport","OurAirports"
459,"SW","AR","Arkansas","Craighead",5031,"JBR","KJBR","Jonesboro Municipal Airport","Jonesboro","Jonesboro","Jonesboro","CS","None",35.8316993713379,-90.6464004516602,5839,4785,0.2203,262,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
296,"CE","MO","Missouri","Jasper",29097,"JLN","KJLN","Joplin Regional Airport","Joplin","Joplin","Joplin","P","N",37.151798248291,-94.4982986450195,40013,35498,0.1272,981,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
133,"AL","AK","Alaska","Juneau",2110,"JNU","PAJN","Juneau International Airport","Juneau","Juneau","Juneau","P","N",58.3549995422363,-134.57600402832,440277,422266,0.0427,21,-9,"America/Juneau","A","America/Anchorage","airport","OurAirports"
51,"WP","HI","Hawaii","Maui",15009,"OGG","PHOG","Kahului Airport","Kahului","Kahului","Kahului","P","M",20.8986,-156.429993,3571660,3442189,0.0376,54,-10,"Pacific/Honolulu","N","Pacific/Honolulu","airport","OurAirports"
202,"GL","MI","Michigan","Kalamazoo",26077,"AZO","KAZO","Kalamazoo Battle Creek International Airport","Kalamazoo","Kalamazoo","Kalamazoo","P","N",42.2349014282227,-85.5521011352539,152845,146314,0.0446,874,-5,"America/Detroit","A","America/New_York","airport","OurAirports"
41,"CE","MO","Missouri","Jackson",29095,"MCI","KMCI","Kansas City International Airport","Kansas City","Kansas City","Kansas City","P","M",39.2976,-94.713898,5790847,5628581,0.0288,1026,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
239,"AL","AK","Alaska","Kenai Peninsula",2122,"ENA","PAEN","Kenai Municipal Airport","Kenai","Kenai","Kenai","P","N",60.5731010437012,-151.244995117188,93889,92973,0.0099,99,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
212,"AL","AK","Alaska","Ketchikan Gateway",2130,"KTN","PAKT","Ketchikan International Airport","Ketchikan","Ketchikan","Ketchikan","P","N",55.35559845,-131.7140045,135389,131144,0.0324,89,-9,"America/Sitka","A","America/Anchorage","airport","OurAirports"
132,"SO","FL","Florida","Monroe",12087,"EYW","KEYW","Key West International Airport","Key West","Key West","Key West","P","N",24.5561008453369,-81.7595977783203,446005,392381,0.1367,3,-5,"America/New_York","A","America/New_York","airport","OurAirports"
507,"AL","AK","Alaska","Northwest Arctic",2188,"IAN","PAIK","Bob Baker Memorial Airport","Kiana","Kiana","Kiana","CS","None",66.9759979248,-160.43699646,3718,3485,0.0669,166,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
200,"SW","TX","Texas","Bell",48027,"GRK","KGRK","Robert Gray  Army Air Field Airport","Killeen","Killeen","Killeen","P","N",31.067199707,-97.8289031982,154328,154951,-0.004,1015,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
291,"AL","AK","Alaska","Bristol Bay",2060,"AKN","PAKN","King Salmon Airport","King Salmon","King Salmon","King Salmon","P","N",58.67679977,-156.6490021,44131,34800,0.2681,73,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
469,"CE","MO","Missouri","Adair",29001,"IRK","KIRK","Kirksville Regional Airport","Kirksville","Kirksville","Kirksville","CS","None",40.0934982299805,-92.5448989868164,5306,5152,0.0299,966,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
515,"AL","AK","Alaska","Northwest Arctic",2188,"KVL","PAVL","Kivalina Airport","Kivalina","Kivalina","Kivalina","CS","None",67.736198425293,-164.563003540039,3580,3454,0.0365,13,-9,"America/Nome","A","America/Anchorage","airport","OurAirports"
247,"AL","AK","Alaska","Kodiak Island",2150,"ADQ","PADQ","Kodiak Airport","Kodiak","Kodiak","Kodiak","P","N",57.75,-152.4940033,81562,83577,-0.0241,78,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
260,"AL","AK","Alaska","Northwest Arctic",2188,"OTZ","PAOT","Ralph Wien Memorial Airport","Kotzebue","Kotzebue","Kotzebue","P","N",66.88469696,-162.598999,69070,67951,0.0165,14,-9,"America/Nome","A","America/Anchorage","airport","OurAirports"
510,"AL","AK","Alaska","Bethel",2050,"KWT","PFKW","Kwethluk Airport","Kwethluk","Kwethluk","Kwethluk","CS","None",60.7902984619,-161.444000244,3685,2948,0.25,25,-9,"America/Anchorage","A","America/Anchorage","airport","OurAirports"
234,"GL","WI","Wisconsin","La Crosse",55063,"LSE","KLSE","La Crosse Municipal Airport","La Crosse","La Crosse","La Crosse","P","N",43.879002,-91.256699,99651,92101,0.082,655,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
180,"SW","LA","Louisiana","Lafayette",22055,"LFT","KLFT","Lafayette Regional Airport","Lafayette","Lafayette","Lafayette","P","N",30.20529938,-91.98760223,223529,202640,0.1031,42,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
267,"SW","LA","Louisiana","Calcasieu",22019,"LCH","KLCH","Lake Charles Regional Airport","Lake Charles","Lake Charles","Lake Charles","P","N",30.1261005401611,-93.2232971191406,58122,50899,0.1419,15,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
361,"NM","WY","Wyoming","Albany",56001,"LAR","KLAR","Laramie Regional Airport","Laramie","Laramie","Laramie","P","N",41.3120994567871,-105.675003051758,17188,16072,0.0694,7284,-7,"America/Denver","A","America/Denver","airport","OurAirports"
237,"SW","TX","Texas","Webb",48479,"LRD","KLRD","Laredo International Airport","Laredo","Laredo","Laredo","P","N",27.5438003540039,-99.4616012573242,95858,91462,0.0481,508,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
9,"WP","NV","Nevada","Clark",32003,"LAS","KLAS","McCarran International Airport","Las Vegas","Las Vegas","Las Vegas","P","L",36.08010101,-115.1520004,23795012,23364393,0.0184,2181,-8,"America/Los_Angeles","A","America/Los_Angeles","airport","OurAirports"
205,"EA","PA","Pennsylvania","Westmoreland",42129,"LBE","KLBE","Arnold Palmer Regional Airport","Latrobe","Latrobe","Latrobe","P","N",40.27590179,-79.40480042,151410,151207,0.0013,1199,-5,"America/New_York","A","America/New_York","airport","OurAirports"
281,"SW","OK","Oklahoma","Comanche",40031,"LAW","KLAW","Lawton Fort Sill Regional Airport","Lawton","Lawton","Lawton","P","N",34.5676994324,-98.4166030884,48086,50939,-0.056,1110,-6,"America/Chicago","A","America/Chicago","airport","OurAirports"
